161|N413768034|47.2102507|9.5222818|Eintracht
161|N413768035|47.2104475|9.5222667|Eintracht
161|N413771328|47.2123980|9.5239346|Eschen Post
161|N413771329|47.2123122|9.5237293|Eschen Post
14|N413771331|47.2123253|9.5234292|Eschen
161|N413771412|47.2186457|9.5425207|Mauren Post
161|N413771413|47.2185397|9.5425163|Mauren Post
161|N413773769|47.2174053|9.5688888|Schaanwald Zollamt
161|N413773770|47.2173711|9.5683778|Schaanwald Zollamt
167|N413828077|47.1685925|9.5081562|Schaan-Vaduz
161|N414037424|47.2052853|9.5347524|Eschen Sportpark
161|N414037425|47.2054966|9.5345914|Eschen Sportpark
161|N414051393|47.2019032|9.5423428|Nendeln Bahnhof
161|N414051396|47.2017991|9.5422406|Nendeln Bahnhof
65|N425270092|47.0504402|9.5640342|Falknis
9|N441289865|47.1105746|9.5216466|Freiwillige Feuerwehr Triesen
6|N454901059|47.1860907|9.5684111|Gafadurahuette
9|N500020190|47.2074122|9.5274417|Feuerwache Eschen
138|N500020192|47.2072349|9.5279896|Musikschule
65|N523962144|47.1611775|9.5573304|Gafleispitz
161|N567528174|47.1057983|9.5249460|Schule
28|N570116969|47.1065777|9.5245971|maps
74|N570116970|47.1084005|9.5252969|Beck Frommelt
25|N570116974|47.1083673|9.5252969|Cafe Frommelt
29|N570116991|47.1082949|9.5249570|Schäfe
29|N592627190|47.1571033|9.5070667|Restaurant Forum
29|N592633045|47.1696722|9.4965994|Pizzeria Toscana
144|N592633047|47.1679221|9.5058487|TAKino
28|N592637234|47.1676460|9.5091873|Central-Garage
26|N592637235|47.1672152|9.5095115|Troya
29|N592637236|47.1674701|9.5094754|Central
26|N592637237|47.1673177|9.5076871|Olympia
23|N592637238|47.1674699|9.5091057|Black Pearl
26|N595803942|47.1679585|9.5041079|Ha Long
26|N596300078|47.1648561|9.5086521|Zeus
161|N596441646|47.0711603|9.4925046|Balzers Sportplatz
161|N596441648|47.0711865|9.4929290|Balzers Sportplatz
161|N596441649|47.0881180|9.5199187|Triesen Säga
161|N596441651|47.0929529|9.5244209|Gartnetschof
161|N596441654|47.0981783|9.5247124|Argweg
161|N596441656|47.1112583|9.5243679|Triesen Post
161|N596441657|47.1217170|9.5238450|Triesen Messina
161|N596441660|47.1262256|9.5236790|Vaduz Rütti
161|N596441661|47.1258960|9.5235370|Vaduz Rütti
161|N596456390|47.0670759|9.5073022|Höfle
161|N596456392|47.0691840|9.5069100|Alter Pfarrhof
161|N596456395|47.0714942|9.5081715|Egerta
161|N596456396|47.0881117|9.5195372|Triesen Säga
161|N596456398|47.0925004|9.5236290|Gartnetschof
161|N596456400|47.1023077|9.5247280|Bächlegatter
161|N596456402|47.1087895|9.5250239|Sonnenkreisel
161|N596456403|47.1160670|9.5236530|Maschlina
83|N597898758|47.1636292|9.5087331|Mini Mercado Barraida
20|N597898803|47.1655270|9.5114991|Rebera-Süd
147|N599649871|47.1695416|9.4939020|Rheindenkmal
29|N599660052|47.1747310|9.5119822|b'eat
6|N599736794|47.1641110|9.5133465|Schaanerhof
119|N672767839|47.1642283|9.5246279|Station No1
119|N672767847|47.1632862|9.5264314|Station No2
119|N672767855|47.1643293|9.5275889|Station No3
119|N672767870|47.1651084|9.5281680|Station No4
119|N672767872|47.1662830|9.5300113|Station No7
119|N672767883|47.1677683|9.5298185|Station No10
119|N672767885|47.1671368|9.5300612|Station No9
119|N672767893|47.1666076|9.5306886|Station No8
119|N672767901|47.1677719|9.5312457|Station No11
119|N672767909|47.1692877|9.5317211|Station No14
119|N672767915|47.1694669|9.5329501|Station No12
119|N672767918|47.1698445|9.5320491|Station No13b
119|N672767926|47.1699449|9.5328424|Station No13
119|N672776217|47.1654247|9.5285857|Station No5
29|N687031273|47.1665070|9.5097040|Pur
149|N691245686|47.1660535|9.5093741|DoMuS
25|N691565872|47.1669152|9.5100352|La Piazza
16|N693323564|47.1669902|9.5114816|Pfarreizentrum
152|N693323586|47.1673592|9.5116702|TaK (Theater am Kirchplatz)
75|N1767953524|47.1038542|9.5251328|Bike Garage Anstalt
20|N2121293470|47.1417616|9.5163835|Kita
6|N2149125761|47.1163722|9.5651288|Berggasthaus Sücka
29|N2299786835|47.2001853|9.5442814|Restaurant Landhaus
162|N2324387445|47.2095003|9.5584864|TankRastShop
105|N2356412188|47.0754354|9.5124151|Roxy Markt Migros Partner
